UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_roll_mean,Air temperature [K]_roll_std,Air temperature [K]_roll_var,Process temperature [K]_roll_mean,Process temperature [K]_roll_std,Process temperature [K]_roll_var,Rotational speed [rpm]_roll_mean,Rotational speed [rpm]_roll_std,Rotational speed [rpm]_roll_var,Torque [Nm]_roll_mean,Torque [Nm]_roll_std,Torque [Nm]_roll_var,Tool wear [min]_roll_mean,Tool wear [min]_roll_std,Tool wear [min]_roll_var,timestamp,ambient_temperature,humidity,factory_load
352,M15211,M,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,297.58000000000004,0.0447213595573958,0.0020000000006618,308.32,0.0447213595413357,0.0019999999992254,1553.4,90.43395380054976,8178.299999999969,36.42,5.861484453617507,34.35699999999972,41.6,4.219004621945492,17.79999999999743,2024-01-04 15:45:00,34.23,32.57,86.83
353,M15212,M,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,297.6,0.0,0.0,308.34000000000003,0.0547722557436775,0.0029999999992508,1546.0,92.87626176801028,8625.999999999969,37.46,7.1521325491072805,51.1529999999998,44.4,4.979959839195242,24.799999999997503,2024-01-04 16:00:00,27.15,34.18,76.55
354,H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,297.58000000000004,0.0447213595573672,0.0020000000006593,308.34000000000003,0.0547722557436775,0.0029999999992508,1557.4,106.29816555331502,11299.299999999968,37.12,7.525091361571616,56.62699999999976,47.4,5.41294744108952,29.299999999997578,2024-01-04 16:15:00,34.07,51.95,86.4
355,L47534,L,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,297.58000000000004,0.0447213595573672,0.0020000000006593,308.34,0.0547722557436775,0.0029999999992508,1570.0,115.22803478320702,13277.499999999967,37.120000000000005,7.525091361571616,56.62699999999976,51.0,6.041522986797094,36.49999999999768,2024-01-04 16:30:00,35.34,50.49,85.07
356,L47535,L,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,297.58000000000004,0.0447213595573672,0.0020000000006593,308.34000000000003,0.0547722557436775,0.0029999999992508,1614.6,65.332227881804,4268.299999999967,35.64,6.404139286430274,41.01299999999966,54.6,5.41294744108954,29.299999999997794,2024-01-04 16:45:00,31.16,56.64,87.73
357,M15216,M,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,297.58000000000004,0.0447213595573672,0.0020000000006593,308.34000000000003,0.0547722557436775,0.0029999999992508,1572.0,117.15587906716404,13725.499999999967,39.22,7.972891570816699,63.56699999999998,57.6,4.97995983919528,24.799999999997887,2024-01-04 17:00:00,31.17,30.0,68.61
358,L47537,L,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,297.58000000000004,0.0447213595573672,0.0020000000006593,308.34000000000003,0.0547722557436775,0.0029999999992508,1574.0,115.84688170166672,13420.499999999967,36.86,7.170285907828207,51.41299999999977,60.6,4.5055521304273,20.29999999999798,2024-01-04 17:15:00,31.35,58.62,76.27
359,M15218,M,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,297.6,0.0,0.0,308.34000000000003,0.0547722557436775,0.0029999999992508,1532.6,107.89022198512691,11640.299999999965,38.2,6.1163714733492025,37.40999999999989,63.4,3.646916505761828,13.299999999998056,2024-01-04 17:30:00,25.68,75.42,87.56
360,M15219,M,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,297.6,0.0,0.0,308.34000000000003,0.0547722557436775,0.0029999999992508,1514.4,87.12519727380798,7590.799999999959,38.26,6.069843490568755,36.84299999999989,65.8,3.962322551231554,15.69999999999813,2024-01-04 17:45:00,29.26,84.34,91.51
361,M15220,M,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,297.58000000000004,0.0447213595573672,0.0020000000006593,308.34,0.0547722557436775,0.0029999999992508,1494.0,64.28841264178142,4132.999999999962,38.52,6.024699162613841,36.29699999999991,68.4,4.277849927241285,18.29999999999827,2024-01-04 18:00:00,29.24,31.58,81.79
362,L47541,L,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,297.56000000000006,0.0547722557565674,0.0030000000006628,308.32000000000005,0.0447213595413357,0.0019999999992254,1533.6,49.69708240933228,2469.799999999964,36.1,1.6673332000532124,2.779999999999686,71.2,4.438468204234253,19.69999999999844,2024-01-04 18:15:00,31.92,47.98,84.42
363,H29776,H,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,297.56000000000006,0.0547722557565674,0.0030000000006628,308.3,0.0,0.0,1558.2,66.89319845843792,4474.6999999999625,35.440000000000005,2.844819853698937,8.092999999999643,73.8,4.43846820423427,19.69999999999858,2024-01-04 18:30:00,35.0,47.19,75.64
364,L47543,L,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,297.56000000000006,0.0547722557565674,0.0030000000006628,308.3,0.0,0.0,1552.4,77.23535459878438,5965.299999999965,37.66,6.3030151514969255,39.72799999999981,77.0,4.949747468305707,24.499999999998764,2024-01-04 18:45:00,24.71,62.19,82.29
365,L47544,L,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,297.56000000000006,0.0547722557565674,0.0030000000006628,308.32000000000005,0.0447213595413357,0.0019999999992254,1520.4,99.58564153531356,9917.299999999968,41.78,9.647901326195251,93.08200000000014,80.0,4.949747468305727,24.49999999999896,2024-01-04 19:00:00,29.37,41.7,79.23
366,L47545,L,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,297.58000000000004,0.0447213595573839,0.0020000000006608,308.34000000000003,0.0547722557436775,0.0029999999992508,1486.8,124.54597544682032,15511.699999999968,45.64,11.533993237383156,133.0330000000004,82.8,4.658325879540751,21.699999999999115,2024-01-04 19:15:00,37.41,85.23,69.1
367,M15226,M,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,297.6,0.0,0.0,308.38,0.0836660026492452,0.0069999999993035,1478.0,116.17443780797896,13496.499999999967,46.46,10.875339075173724,118.27300000000048,85.4,4.219004621945708,17.79999999999925,2024-01-04 19:30:00,26.28,60.65,66.23
368,M15227,M,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,297.6,0.0,0.0,308.4,0.0707106781139163,0.0049999999993298,1463.8,93.5612099109453,8753.699999999968,47.94,8.46480950760267,71.65300000000056,88.2,3.492849839314512,12.199999999999417,2024-01-04 19:45:00,25.89,58.15,68.33
369,L47548,L,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,297.58000000000004,0.0447213595573839,0.0020000000006608,308.42,0.0447213595428118,0.0019999999993574,1474.0,92.82241108697818,8615.999999999969,46.28,9.274265469566872,86.01200000000044,90.6,3.974921382870301,15.79999999999955,2024-01-04 20:00:00,31.01,83.89,82.59
370,H29783,H,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,297.56000000000006,0.0547722557565674,0.0030000000006628,308.42,0.0447213595428118,0.0019999999993574,1510.0,95.21554494934097,9065.999999999967,42.46,8.589994179276268,73.78800000000017,93.0,4.123105625617623,16.99999999999969,2024-01-04 20:15:00,34.22,59.76,98.22
371,M15230,M,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,297.54,0.0547722557565907,0.0030000000006653,308.4,0.0707106781139163,0.0049999999993298,1563.8,49.21077117867561,2421.69999999997,38.4,1.884144368141648,3.549999999999889,96.0,4.949747468305821,24.499999999999883,2024-01-04 20:30:00,30.06,66.0,75.12
372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,297.52,0.0447213595574697,0.0020000000006684,308.38,0.0447213595422017,0.0019999999993028,1574.2,51.53348426023579,2655.69999999997,37.84,1.272006289292572,1.6179999999998589,99.2,5.263078946776314,27.70000000000008,2024-01-04 20:45:00,36.64,48.74,66.36
373,M15232,M,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,297.48,0.0447213595575682,0.0020000000006772,308.36,0.0547722557438994,0.0029999999992751,1541.4,91.98532491653206,8461.299999999974,40.52,6.372754506490899,40.61200000000005,102.2,5.118593556827917,26.200000000000266,2024-01-04 21:00:00,34.28,39.44,73.0
374,L47553,L,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,297.46,0.0547722557567315,0.0030000000006808,308.34000000000003,0.0547722557436568,0.0029999999992485,1526.0,108.00231479000796,11664.499999999973,41.02,6.370792729323415,40.58700000000008,105.2,4.969909455915715,24.700000000000443,2024-01-04 21:15:00,34.21,50.84,85.69
375,L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,297.43999999999994,0.0547722557567548,0.0030000000006833,308.32,0.0447213595413103,0.0019999999992231,1494.8,108.50668182190428,11773.699999999972,42.4,5.756300895540483,33.13500000000017,108.2,3.962322551231869,15.700000000000625,2024-01-04 21:30:00,32.77,90.0,73.5
376,L47555,L,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,297.42,0.0447213595576707,0.0020000000006864,308.3,0.0707106781129893,0.0049999999991987,1477.0,87.73539764542001,7697.49999999997,42.44,5.711654751470906,32.62300000000018,110.6,3.646916505762198,13.30000000000076,2024-01-04 21:45:00,41.64,69.5,71.05
377,M15236,M,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,297.4,0.0,0.0,308.26,0.0547722557427798,0.0029999999991524,1436.4,55.215939727582025,3048.799999999971,45.2,6.384747449977983,40.76500000000035,112.8,3.4928498393147214,12.200000000000877,2024-01-04 22:00:00,28.97,64.12,78.12
378,M15237,M,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,297.4,0.0,0.0,308.23999999999995,0.0547722557425723,0.0029999999991297,1440.2,53.129088078000834,2822.6999999999703,45.64,6.991637862475456,48.883000000000365,115.2,3.49284983931474,12.200000000001006,2024-01-04 22:15:00,20.0,45.35,87.18
379,L47558,L,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,297.38,0.0447213595577406,0.0020000000006927,308.22,0.0447213595400178,0.0019999999991075,1508.6,146.26448646202527,21393.299999999977,43.12,10.176787312310315,103.56700000000023,117.6,3.9749213828705017,15.80000000000114,2024-01-04 22:30:00,38.02,73.67,83.4
380,L47559,L,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,297.36,0.0547722557568645,0.0030000000006953,308.2,0.0,0.0,1573.2,172.41432655089883,29726.69999999997,39.88,12.531041457117604,157.02700000000004,120.0,4.123105625617816,17.000000000001283,2024-01-04 22:45:00,27.71,39.63,79.55
381,L47560,L,297.5,308.3,2564,12.8,127,1,0,0,1,0,0,297.38,0.0836660026575503,0.0070000000006932,308.22,0.0447213595400178,0.0019999999991075,1779.4,470.7396307939241,221595.8,34.96,17.56596140266737,308.56299999999976,122.4,3.9749213828705376,15.800000000001427,2024-01-04 23:00:00,30.54,36.49,72.43
382,L47561,L,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,297.4,0.1000000000034579,0.0100000000006915,308.28,0.130384048100878,0.016999999999172,1808.4,445.3838793670017,198366.8,32.660000000000004,15.414538591861897,237.6079999999997,124.8,3.492849839314819,12.20000000000156,2024-01-04 23:15:00,36.55,51.62,69.08
383,L47562,L,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,297.42,0.1095445115041849,0.0120000000006905,308.34,0.1516575088785034,0.0229999999992333,1790.6,465.8935500734046,217056.79999999996,31.48,13.487475671896489,181.9119999999996,127.0,3.162277660168645,10.000000000001682,2024-01-04 23:30:00,21.99,89.32,79.14
384,M15243,M,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,297.46000000000004,0.0894427191038399,0.0080000000006884,308.42,0.1643167672494674,0.0269999999993156,1808.2,465.8274358601047,216995.19999999995,31.0,13.622040963086242,185.55999999999955,129.0,3.162277660168665,10.00000000000181,2024-01-04 23:45:00,23.74,88.47,83.76
385,L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,297.5,0.0,0.0,308.48,0.1095445114981678,0.0119999999993722,1799.8,467.42507420976034,218486.19999999995,31.0,13.622040963086242,185.5599999999996,131.2,3.4928498393148715,12.200000000001925,2024-01-05 00:00:00,21.99,53.23,88.67
386,M15245,M,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,297.52,0.0447213595576461,0.0020000000006842,308.54,0.0547722557453244,0.0029999999994312,1569.8,208.7371552934454,43571.19999999994,37.52,10.072338358097385,101.45199999999988,133.4,3.646916505762359,13.300000000001932,2024-01-05 00:15:00,26.03,49.89,95.2
387,L47566,L,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,297.54,0.0547722557567581,0.0030000000006837,308.58000000000004,0.0836660026502444,0.0069999999994707,1524.4,237.86193474366584,56578.299999999945,39.62,11.773784438318886,138.622,135.8,3.96232255123203,15.700000000001904,2024-01-05 00:30:00,32.2,35.39,86.92
388,L47567,L,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,297.58,0.0836660026574883,0.0070000000006828,308.62,0.0836660026505009,0.0069999999995136,1507.2,257.29691020297923,66201.69999999995,42.1,14.877163708180404,221.3300000000001,138.2,3.96232255123203,15.700000000001904,2024-01-05 00:45:00,32.62,61.17,75.75
389,L47568,L,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,297.6,0.0707106781234908,0.0050000000006839,308.64,0.0894427190974003,0.0079999999995364,1429.8,177.1205803965196,31371.69999999996,46.34,12.294632975408431,151.15800000000036,140.6,3.646916505762359,13.300000000001932,2024-01-05 01:00:00,31.38,62.43,84.33
390,M15249,M,297.6,308.7,1408,54.8,147,0,0,0,0,0,0,297.62,0.0447213595576604,0.0020000000006855,308.67999999999995,0.0447213595453507,0.0019999999995845,1369.0,83.4296110502737,6960.499999999953,51.94,5.864980818383017,34.39800000000073,142.8,3.4928498393148715,12.200000000001925,2024-01-05 01:15:00,22.94,71.84,79.0
391,L47570,L,297.6,308.7,1460,46.7,150,0,0,0,0,0,0,297.62,0.0447213595576604,0.0020000000006855,308.7,0.0,0.0,1378.2,91.75347404866996,8418.699999999952,52.2,5.521322305390325,30.48500000000073,145.2,3.4928498393148715,12.200000000001925,2024-01-05 01:30:00,20.0,73.66,89.86
392,L47571,L,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,297.62,0.0447213595576604,0.0020000000006855,308.68,0.0447213595453507,0.0019999999995845,1412.6,96.14728285292286,9244.299999999954,49.64,8.460082741912194,71.57300000000055,147.4,3.646916505762359,13.300000000001932,2024-01-05 01:45:00,30.27,57.04,72.36
393,M15252,M,297.6,308.5,1490,43.4,154,0,0,0,0,0,0,297.6,0.0,0.0,308.64,0.0894427190974003,0.0079999999995364,1460.8,33.86295911464263,1146.6999999999584,46.24,6.157353327526392,37.91300000000033,149.6,3.646916505762359,13.300000000001932,2024-01-05 02:00:00,27.64,68.34,87.65
394,M15253,M,297.5,308.4,1350,52.2,157,0,0,0,0,0,0,297.58000000000004,0.0447213595575905,0.0020000000006792,308.58000000000004,0.1303840481020197,0.0169999999994697,1439.8,60.46651966170996,3656.1999999999575,47.04,6.710663156499543,45.0330000000004,152.0,3.807886552932209,14.50000000000194,2024-01-05 02:15:00,32.3,49.49,77.03
395,L47574,L,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,297.56000000000006,0.0547722557566893,0.0030000000006761,308.52,0.1303840481017515,0.0169999999993998,1463.8,68.03087534347885,4628.199999999959,44.06,5.623433115099726,31.623000000000207,154.6,3.9749213828706034,15.80000000000195,2024-01-05 02:30:00,33.51,68.06,79.87
396,L47575,L,297.4,308.3,1571,37.7,162,0,0,0,0,0,0,297.52,0.0836660026574356,0.007000000000674,308.44,0.1140175425068674,0.0129999999993053,1486.0,82.9548069734356,6881.499999999959,42.260000000000005,5.995248118301699,35.94300000000006,157.0,4.123105625617898,17.000000000001958,2024-01-05 02:45:00,30.69,52.39,87.48
397,L47576,L,297.4,308.3,1490,42.6,164,0,0,0,0,0,0,297.48,0.0836660026574356,0.007000000000674,308.38,0.0836660026488236,0.0069999999992329,1485.8,82.94094284489391,6879.199999999959,43.16,5.534708664419487,30.63300000000013,159.4,3.9749213828706034,15.80000000000195,2024-01-05 03:00:00,33.8,66.89,76.91
398,M15257,M,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,297.43999999999994,0.0547722557566893,0.0030000000006761,308.34000000000003,0.0547722557431074,0.0029999999991883,1542.6,153.64504547820593,23606.799999999967,40.260000000000005,8.422766766330403,70.94299999999991,161.8,3.4928498393148715,12.200000000001925,2024-01-05 03:15:00,31.15,65.68,93.69
399,H29812,H,297.4,308.3,1502,43.6,169,0,0,0,0,0,0,297.42,0.0447213595575905,0.0020000000006792,308.32,0.0447213595406947,0.001999999999168,1573.0,116.57615536635257,13589.999999999973,38.540000000000006,5.864554544038257,34.39299999999977,164.2,3.4928498393148715,12.200000000001925,2024-01-05 03:30:00,32.65,61.03,81.46
400,L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,297.4,0.0,0.0,308.32,0.0447213595406947,0.001999999999168,1545.8,142.65062215076375,20349.19999999997,40.5,7.76305352293799,60.26499999999994,167.0,4.690415759823637,22.00000000000194,2024-01-05 03:45:00,26.48,71.92,80.15
401,L47580,L,297.4,308.5,2100,16.9,176,0,0,0,0,0,0,297.4,0.0,0.0,308.36,0.0894427190955807,0.0079999999992109,1651.6,288.0673532353154,82982.79999999999,36.34,13.263219820239716,175.9129999999996,169.8,5.118593556828079,26.20000000000192,2024-01-05 04:00:00,29.1,36.44,80.01
402,L47581,L,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,297.42,0.0447213595575905,0.0020000000006792,308.4,0.0999999999962863,0.0099999999992572,1698.0,273.86493021195685,75002.0,33.9,12.941985937250877,167.49499999999944,172.6,4.9799598391956845,24.80000000000191,2024-01-05 04:15:00,30.98,44.03,89.71
403,L47582,L,297.4,308.6,1678,32.3,180,0,0,0,0,0,0,297.42,0.0447213595575905,0.0020000000006792,308.46000000000004,0.1140175425069855,0.0129999999993322,1678.8,270.54981057099263,73197.2,34.58,12.70066927370363,161.30699999999948,175.4,4.219004621946024,17.800000000001912,2024-01-05 04:30:00,34.1,55.95,78.97
404,L47583,L,297.3,308.6,1273,59.8,182,0,0,0,0,0,0,297.4,0.0707106781234657,0.0050000000006803,308.52,0.0836660026498457,0.0069999999994039,1633.0,322.3802103107447,103929.0,37.82,16.93685330868753,286.85699999999974,178.0,3.16227766016868,10.0000000000019,2024-01-05 04:45:00,28.03,38.35,83.32
405,L47584,L,297.3,308.6,1297,45.9,184,0,0,0,0,0,0,297.38,0.0836660026574823,0.0070000000006818,308.56000000000006,0.0547722557455106,0.0029999999994516,1614.0,342.3178347676323,117181.5,37.06,16.345427495174288,267.17299999999966,180.0,3.16227766016868,10.0000000000019,2024-01-05 05:00:00,32.61,53.9,82.12
406,L47585,L,297.3,308.5,1350,57.6,186,0,0,0,0,0,0,297.36,0.0894427191038181,0.0080000000006845,308.56000000000006,0.0547722557455106,0.0029999999994516,1464.0,217.78774070181268,47431.5,45.2,13.719147203817023,188.2150000000005,182.0,3.16227766016868,10.0000000000019,2024-01-05 05:15:00,28.67,54.38,87.08
407,L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,297.34,0.0547722557567899,0.0030000000006872,308.58000000000004,0.0447213595441536,0.0019999999994774,1407.4,164.1410978396331,26942.3,49.5,11.02565190816402,121.56500000000088,184.0,3.16227766016868,10.0000000000019,2024-01-05 05:30:00,29.41,79.65,85.47
408,M15267,M,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,297.34000000000003,0.0547722557567899,0.0030000000006872,308.56000000000006,0.0547722557455106,0.0029999999994516,1391.8,132.68647255843382,17605.70000000001,51.46,7.516182541689701,56.49300000000105,186.0,3.16227766016868,10.0000000000019,2024-01-05 05:45:00,34.15,62.14,68.28
409,M15268,M,297.4,308.6,1434,44.4,193,0,0,0,0,0,0,297.36,0.054772255756738,0.0030000000006815,308.56000000000006,0.0547722557455106,0.0029999999994516,1424.0,115.00652155421454,13226.500000000016,48.38,6.301349061907358,39.70700000000075,188.2,3.4928498393148706,12.200000000001918,2024-01-05 06:00:00,20.03,75.44,93.1
410,L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,297.38,0.0447213595575444,0.0020000000006751,308.56000000000006,0.0547722557455106,0.0029999999994516,1456.4,90.48922587800172,8188.300000000015,47.46,7.045778878165327,49.64300000000066,190.6,3.9749213828706025,15.800000000001942,2024-01-05 06:15:00,23.52,64.53,81.55
411,M15270,M,297.5,308.6,1472,44.9,198,0,0,0,0,0,0,297.42,0.0447213595574173,0.0020000000006638,308.58000000000004,0.0447213595441536,0.0019999999994774,1480.8,68.37177780341835,4674.700000000012,44.92,4.18473416121029,17.512000000000388,193.0,4.123105625617897,17.00000000000195,2024-01-05 06:30:00,22.59,51.96,69.29
412,L47591,L,297.5,308.7,1429,44.3,201,0,0,0,0,0,0,297.43999999999994,0.0547722557565045,0.0030000000006559,308.6,0.0707106781151282,0.0049999999995012,1478.8,70.02642358424434,4903.700000000012,43.4,1.5937377450509964,2.5400000000002345,195.6,4.277849927241716,18.30000000000196,2024-01-05 06:45:00,20.0,62.01,92.8
413,L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,297.46,0.054772255756424,0.0030000000006471,308.62,0.0447213595446922,0.0019999999995256,1436.4,32.33109957919791,1045.300000000011,44.62,2.452957398733288,6.017000000000378,198.2,3.96232255123204,15.700000000001983,2024-01-05 07:00:00,26.61,70.94,80.13
414,L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,297.46000000000004,0.054772255756424,0.0030000000006471,308.58,0.1095445114986446,0.0119999999994766,1464.2,68.86726363084284,4742.70000000001,42.64,5.167978328127948,26.70800000000014,200.6,3.64691650576237,13.300000000002012,2024-01-05 07:15:00,33.75,77.9,78.43
415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,297.46,0.054772255756424,0.0030000000006471,308.54,0.1341640786478555,0.0179999999994279,1490.0,87.95169128561434,7735.50000000001,40.88,6.934839579975872,48.09199999999993,202.8,3.492849839314883,12.200000000002005,2024-01-05 07:30:00,28.58,58.02,99.72
416,L47595,L,297.5,308.4,1511,42.8,209,0,0,0,0,0,0,297.46,0.054772255756424,0.0030000000006471,308.49999999999994,0.1414213562351224,0.0199999999993814,1497.8,87.68523250810259,7688.70000000001,40.46,6.689768306899715,44.75299999999988,205.0,3.162277660168693,10.000000000001988,2024-01-05 07:45:00,30.99,35.29,93.36
417,L47596,L,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,297.43999999999994,0.0547722557564876,0.003000000000654,308.46,0.0894427190962853,0.007999999999337,1511.0,79.30636796626113,6289.500000000011,39.16,6.381457513765937,40.72299999999973,207.0,3.162277660168693,10.000000000001988,2024-01-05 08:00:00,35.45,34.23,74.58
